,d,F,T_i,A,p_e,a_opt,rev
24211,8,7,3,8,0.02,3,1.8985951903030303
24212,8,7,3,9,0.02,3,1.7384172363636363
24213,8,7,3,10,0.02,3,1.6029869146853146
24214,8,8,3,5,0.02,3,2.9937904
24215,8,8,3,6,0.02,3,2.660591466666667
24216,8,8,3,7,0.02,3,2.3927818666666667
24217,8,8,3,8,0.02,3,2.1732223321212123
24218,8,8,3,9,0.02,3,1.9901375709090905
24219,8,8,3,10,0.02,3,1.8352327496503498
24220,8,9,3,6,0.02,3,2.9937904
24221,8,9,3,7,0.02,3,2.69391136
24222,8,9,3,8,0.02,3,2.4475326836363633
24223,8,9,3,9,0.02,3,2.24179992
24224,8,9,3,10,0.02,3,2.06757213986014
24225,8,10,3,7,0.02,3,2.9937904
24226,8,10,3,8,0.02,3,2.7211730909090908
24227,8,10,3,9,0.02,3,2.493139418181818
24228,8,10,3,10,0.02,3,2.299801342657343
24229,8,5,4,5,0.02,4,2.212364825396825
24230,8,5,4,6,0.02,4,1.9887753142857143
24231,8,5,4,7,0.02,4,1.8058557575757574
24232,8,5,4,8,0.02,4,1.6535048888888888
24233,8,5,4,9,0.02,4,1.5246917146853147
24234,8,5,4,10,0.02,4,1.4143771908091907
24235,8,6,4,5,0.02,4,2.658698285714286
24236,8,6,4,6,0.02,4,2.3908982095238094
24237,8,6,4,7,0.02,4,2.1715584484848485
24238,8,6,4,8,0.02,4,1.9887071030303032
24239,8,6,4,9,0.02,4,1.8339983888111888
24240,8,6,4,10,0.02,4,1.7014383856143855
24241,8,7,4,5,0.02,4,3.1038567111111113
24242,8,7,4,6,0.02,4,2.7922458133333334
24243,8,7,4,7,0.02,4,2.5368427927272728
24244,8,7,4,8,0.02,4,2.323760258585858
24245,8,7,4,9,0.02,4,2.143347020979021
24246,8,7,4,10,0.02,4,1.988672704895105
24247,8,8,4,5,0.02,4,3.5481219555555557
24248,8,8,4,6,0.02,4,3.1927097599999996
24249,8,8,4,7,0.02,4,2.901463253333333
24250,8,8,4,8,0.02,4,2.6583829462626265
24251,8,8,4,9,0.02,4,2.4524612923076923
24252,8,8,4,10,0.02,4,2.275824565834166
24253,8,9,4,5,0.02,4,3.9923872
24254,8,9,4,6,0.02,4,3.59254848
24255,8,9,4,7,0.02,4,3.2654077090909093
24256,8,9,4,8,0.02,4,2.992449367272727
24257,8,9,4,9,0.02,4,2.761172614265734
24258,8,9,4,10,0.02,4,2.5627153358641355
24259,8,10,4,6,0.02,4,3.9923872
24260,8,10,4,7,0.02,4,3.6288974545454544
24261,8,10,4,8,0.02,4,3.3259893333333332
24262,8,10,4,9,0.02,4,3.0694201286713287
24263,8,10,4,10,0.02,4,2.8492433326673328
24264,8,5,5,5,0.02,5,2.4901391428571427
24265,8,5,5,6,0.02,5,2.2617919480519477
24266,8,5,5,7,0.02,5,2.071401868686869
24267,8,5,5,8,0.02,5,1.9102876456876456
24268,8,5,5,9,0.02,5,1.7722176703296704
24269,8,5,5,10,0.02,5,1.652604177156177
24270,8,6,5,5,0.02,5,2.9913438095238094
24271,8,6,5,6,0.02,5,2.7179594458874456
24272,8,6,5,7,0.02,5,2.4898756969696967
24273,8,6,5,8,0.02,5,2.29673393006993
24274,8,6,5,9,0.02,5,2.131114093906094
24275,8,6,5,10,0.02,5,1.9875555244755245
24276,8,7,5,5,0.02,5,3.4915888
24277,8,7,5,6,0.02,5,3.173251078787879
24278,8,7,5,7,0.02,5,2.907664292929293
24279,8,7,5,8,0.02,5,2.6827012027972024
24280,8,7,5,9,0.02,5,2.4897175664335665
24281,8,7,5,10,0.02,5,2.3223692792540795
24282,8,8,5,5,0.02,5,3.9913872
24283,8,8,5,6,0.02,5,3.6278974545454545
24284,8,8,5,7,0.02,5,3.3247998707070705
24285,8,8,5,8,0.02,5,3.0681010536130535
24286,8,8,5,9,0.02,5,2.8478725674325673
24287,8,8,5,10,0.02,5,2.656856566899767
24288,8,9,5,5,0.02,5,4.4911856
24289,8,9,5,6,0.02,5,4.082259636363636
24290,8,9,5,7,0.02,5,3.7414880000000004
24291,8,9,5,8,0.02,5,3.4530116027972024
24292,8,9,5,9,0.02,5,3.2055691068931074
24293,8,9,5,10,0.02,5,2.9909511832167834
24294,8,10,5,5,0.02,5,4.990984
24295,8,10,5,6,0.02,5,4.536621818181818
24296,8,10,5,7,0.02,5,4.157986666666667
24297,8,10,5,8,0.02,5,3.837603076923077
24298,8,10,5,9,0.02,5,3.5628948811188814
24299,8,10,5,10,0.02,5,3.324677698301698
24300,8,5,6,5,0.02,6,2.7169594458874458
24301,8,5,6,6,0.02,6,2.488875696969697
24302,8,5,6,7,0.02,6,2.2957339300699298
24303,8,5,6,8,0.02,6,2.1301140939060943
24304,8,5,6,9,0.02,6,1.9865555244755244
24305,8,5,6,10,0.02,6,1.8609487692307691
24306,8,6,6,5,0.02,6,3.2631641142857144
24307,8,6,6,6,0.02,6,2.9900617800865805
24308,8,6,6,7,0.02,6,2.758745126340326
24309,8,6,6,8,0.02,6,2.5603117565101567
24310,8,6,6,9,0.02,6,2.3882326914685312
24311,8,6,6,10,0.02,6,2.237603753846154
24312,8,7,6,5,0.02,6,3.808642327272727
24313,8,7,6,6,0.02,6,3.490446703030303
24314,8,7,6,7,0.02,6,3.2210086675990675
24315,8,7,6,8,0.02,6,2.989876896969697
24316,8,7,6,9,0.02,6,2.789413164755245
24317,8,7,6,10,0.02,6,2.6138967076923074
24318,8,8,6,5,0.02,6,4.353876945454545
24319,8,8,6,6,0.02,6,3.9903872000000002
24320,8,8,6,7,0.02,6,3.6827315095571094
24321,8,8,6,8,0.02,6,3.4188898855810854
24322,8,8,6,9,0.02,6,3.1900829583216783
24323,8,8,6,10,0.02,6,2.9897480615384615
24324,8,9,6,5,0.02,6,4.899111563636363
24325,8,9,6,6,0.02,6,4.4901856
24326,8,9,6,7,0.02,6,4.144171323076923
24327,8,9,6,8,0.02,6,3.847531442957043
24328,8,9,6,9,0.02,6,3.5903465085314683
24329,8,9,6,10,0.02,6,3.3651982615384615
24330,8,10,6,5,0.02,6,5.444346181818181
24331,8,10,6,6,0.02,6,4.989984
24332,8,10,6,7,0.02,6,4.605523692307693
24333,8,10,6,8,0.02,6,4.275986285714286
24334,8,10,6,9,0.02,6,3.990349723876124
24335,8,10,6,10,0.02,6,3.740347714285714
24336,8,5,7,5,0.02,7,2.905664292929293
24337,8,5,7,6,0.02,7,2.6807012027972026
24338,8,5,7,7,0.02,7,2.4877175664335667
24339,8,5,7,8,0.02,7,2.3203692792540793
24340,8,5,7,9,0.02,7,2.173888261538462
24341,8,5,7,10,0.02,7,2.0446190588235296
24342,8,6,7,5,0.02,7,3.489446703030303
24343,8,6,7,6,0.02,7,3.2200086675990676
24344,8,6,7,7,0.02,7,2.9888768969696966
24345,8,6,7,8,0.02,7,2.788413164755245
24346,8,6,7,9,0.02,7,2.6128967076923075
24347,8,6,7,10,0.02,7,2.4579525502262443
24348,8,7,7,5,0.02,7,4.072686933333333
24349,8,7,7,6,0.02,7,3.7586345016317018
24350,8,7,7,7,0.02,7,3.489321584615384
24351,8,7,7,8,0.02,7,3.25578073038073
24352,8,7,7,9,0.02,7,3.0513074204195805
24353,8,7,7,10,0.02,7,2.8707853622377626
24354,8,8,7,5,0.02,7,4.655785066666667
24355,8,8,7,6,0.02,7,4.296955446153846
24356,8,8,7,7,0.02,7,3.9893434778554777
24357,8,8,7,8,0.02,7,3.722665134794094
24358,8,8,7,9,0.02,7,3.489222932587413
24359,8,8,7,10,0.02,7,3.283145044508433
24360,8,9,7,5,0.02,7,5.2388832
24361,8,9,7,6,0.02,7,4.8351998769230775
24362,8,9,7,7,0.02,7,4.4891856
24363,8,9,7,8,0.02,7,4.189280326713287
24364,8,9,7,9,0.02,7,3.9268092812587416
24365,8,9,7,10,0.02,7,3.695145920197449
24366,8,10,7,5,0.02,7,5.8219813333333335
24367,8,10,7,6,0.02,7,5.373444307692308
24368,8,10,7,7,0.02,7,4.988984
24369,8,10,7,8,0.02,7,4.655785066666667
24370,8,10,7,9,0.02,7,4.364219604195805
24371,8,10,7,10,0.02,7,4.106919414232826
24372,8,5,8,5,0.02,8,3.0651010536130534
24373,8,5,8,6,0.02,8,2.8448725674325672
24374,8,5,8,7,0.02,8,2.6538565668997673
24375,8,5,8,8,0.02,8,2.4866129230769234
24376,8,5,8,9,0.02,8,2.3389777882352942
24377,8,5,8,10,0.02,8,2.2077072418300654
24378,8,6,8,5,0.02,8,3.6807315095571096
24379,8,6,8,6,0.02,8,3.4168898855810856
24380,8,6,8,7,0.02,8,3.1880829583216777
24381,8,6,8,8,0.02,8,2.9877480615384617
24382,8,6,8,9,0.02,8,2.810876836199095
24383,8,6,8,10,0.02,8,2.6535771535444947
24384,8,7,8,5,0.02,8,4.295955446153846
24385,8,7,8,6,0.02,8,3.9883434778554774
24386,8,7,8,7,0.02,8,3.7216651347940948
24387,8,7,8,8,0.02,8,3.4882229325874126
24388,8,7,8,9,0.02,8,3.282145044508433
24389,8,7,8,10,0.02,8,3.0988740746103565
24390,8,8,8,5,0.02,8,4.911091938461538
24391,8,8,8,6,0.02,8,4.559585371428573
24392,8,8,8,7,0.02,8,4.254923028189588
24393,8,8,8,8,0.02,8,3.9882940814918415
24394,8,8,8,9,0.02,8,3.7529664820074045
24395,8,8,8,10,0.02,8,3.5437125097856392
24396,8,9,8,5,0.02,8,5.526228430769231
24397,8,9,8,6,0.02,8,5.130783542857143
24398,8,9,8,7,0.02,8,4.78806464
24399,8,9,8,8,0.02,8,4.488172483356643
24400,8,9,8,9,0.02,8,4.223530976487043
24401,8,9,8,10,0.02,8,3.988248729247223
24402,8,10,8,5,0.02,8,6.141364923076923
24403,8,10,8,6,0.02,8,5.701981714285715
24404,8,10,8,7,0.02,8,5.321182933333334
24405,8,10,8,8,0.02,8,4.987984000000001
24406,8,10,8,9,0.02,8,4.693977225503908
24407,8,10,8,10,0.02,8,4.4326181982723165
24408,8,5,9,5,0.02,9,3.201569106893107
24409,8,5,9,6,0.02,9,2.9869511832167834
24410,8,5,9,7,0.02,9,2.799022961538461
24411,8,5,9,8,0.02,9,2.6331
24412,8,5,9,9,0.02,9,2.485538894117647
24413,8,5,9,10,0.02,9,2.3534607430340557
24414,8,6,9,5,0.02,9,3.8445314429570434
24415,8,6,9,6,0.02,9,3.5873465085314686
24416,8,6,9,7,0.02,9,3.3621982615384614
24417,8,6,9,8,0.02,9,3.1634305085972847
24418,8,6,9,9,0.02,9,2.98665367239819
24419,8,6,9,10,0.02,9,2.8284069003095973
24420,8,7,9,5,0.02,9,4.4871856
24421,8,7,9,6,0.02,9,4.187280326713287
24422,8,7,9,7,0.02,9,3.9248092812587414
24423,8,7,9,8,0.02,9,3.6931459201974493
24424,8,7,9,9,0.02,9,3.487145482352941
24425,8,7,9,10,0.02,9,3.3027537628959274
24426,8,8,9,5,0.02,9,5.129783542857143
24427,8,8,9,6,0.02,9,4.7870646400000005
24428,8,8,9,7,0.02,9,4.487172483356644
24429,8,8,9,8,0.02,9,4.222530976487043
24430,8,8,9,9,0.02,9,3.9872487292472236
24431,8,8,9,10,0.02,9,3.77667894108121
24432,8,9,9,5,0.02,9,5.772381485714285
24433,8,9,9,6,0.02,9,5.38682272
24434,8,9,9,7,0.02,9,5.049458799999999
24435,8,9,9,8,0.02,9,4.75177780883587
24436,8,9,9,9,0.02,9,4.487154392661456
24437,8,9,9,10,0.02,9,4.250356973149451
24438,8,10,9,5,0.02,9,6.414979428571428
24439,8,10,9,6,0.02,9,5.9865808000000005
24440,8,10,9,7,0.02,9,5.611732000000001
24441,8,10,9,8,0.02,9,5.28098305882353
24442,8,10,9,9,0.02,9,4.986980142163718
24443,8,10,9,10,0.02,9,4.723913958215159
24444,8,5,10,5,0.02,10,3.3196776983016982
24445,8,5,10,6,0.02,10,3.111098626373626
24446,8,5,10,7,0.02,10,2.9269364705882355
24447,8,5,10,8,0.02,10,2.763138431372549
24448,8,5,10,9,0.02,10,2.6165070959752326
24449,8,5,10,10,0.02,10,2.4844839195046444
24450,8,6,10,5,0.02,10,3.9863497238761236
24451,8,6,10,6,0.02,10,3.7363477142857144
24452,8,6,10,7,0.02,10,3.5156715656108597
24453,8,6,10,8,0.02,10,3.3194265339366518
24454,8,6,10,9,0.02,10,3.1437566068111455
24455,8,6,10,10,0.02,10,2.9855817535603717
24456,8,7,10,5,0.02,10,4.652785066666667
24457,8,7,10,6,0.02,10,4.361219604195805
24458,8,7,10,7,0.02,10,4.103919414232826
24459,8,7,10,8,0.02,10,3.8751563619909506
24460,8,7,10,9,0.02,10,3.6704137937604195
24461,8,7,10,10,0.02,10,3.486083778328173
24462,8,8,10,5,0.02,10,5.319182933333333
24463,8,8,10,6,0.02,10,4.985984
24464,8,8,10,7,0.02,10,4.6919772255039085
24465,8,8,10,8,0.02,10,4.430618198272317
24466,8,8,10,9,0.02,10,4.196739530364372
24467,8,8,10,10,0.02,10,3.986209235722791
24468,8,9,10,5,0.02,10,5.985580800000001
24469,8,9,10,6,0.02,10,5.610732
24470,8,9,10,7,0.02,10,5.27998305882353
24471,8,9,10,8,0.02,10,4.985980142163718
24472,8,9,10,9,0.02,10,4.72291395821516
24473,8,9,10,10,0.02,10,4.486135465682307
24474,8,10,10,5,0.02,10,6.651978666666667
24475,8,10,10,6,0.02,10,6.23548
24476,8,10,10,7,0.02,10,5.867981176470588
24477,8,10,10,8,0.02,10,5.541315555555555
24478,8,10,10,9,0.02,10,5.249033759033537
24479,8,10,10,10,0.02,10,4.985973858624348
24480,8,5,1,5,0.03,1,0.8063
24481,8,5,1,6,0.03,1,0.6909714285714286
24482,8,5,1,7,0.03,1,0.604475
24483,8,5,1,8,0.03,1,0.5372
24484,8,5,1,9,0.03,1,0.48338
24485,8,5,1,10,0.03,1,0.4393454545454545
24486,8,6,1,5,0.03,1,0.96776
24487,8,6,1,6,0.03,1,0.8293657142857142
24488,8,6,1,7,0.03,1,0.7255699999999999
24489,8,6,1,8,0.03,1,0.64484
24490,8,6,1,9,0.03,1,0.580256
24491,8,6,1,10,0.03,1,0.5274145454545454
24492,8,7,1,6,0.03,1,0.96776
24493,8,7,1,7,0.03,1,0.846665
24494,8,7,1,8,0.03,1,0.7524799999999999
24495,8,7,1,9,0.03,1,0.677132
24496,8,7,1,10,0.03,1,0.6154836363636363
24497,8,8,1,7,0.03,1,0.96776
24498,8,8,1,8,0.03,1,0.8601199999999999
24499,8,8,1,9,0.03,1,0.774008
24500,8,8,1,10,0.03,1,0.7035527272727272
24501,8,9,1,8,0.03,1,0.96776
24502,8,9,1,9,0.03,1,0.870884
24503,8,9,1,10,0.03,1,0.7916218181818182
24504,8,10,1,9,0.03,1,0.96776
24505,8,10,1,10,0.03,1,0.879690909090909
24506,8,5,2,5,0.03,2,1.409878857142857
24507,8,5,2,6,0.03,2,1.229902
24508,8,5,2,7,0.03,2,1.0906959999999999
24509,8,5,2,8,0.03,2,0.9797967999999999
24510,8,5,2,9,0.03,2,0.8893573818181817
24511,8,5,2,10,0.03,2,0.8141887272727272
24512,8,6,2,5,0.03,2,1.7006354285714285
24513,8,6,2,6,0.03,2,1.4825679999999999
24514,8,6,2,7,0.03,2,1.314124
24515,8,6,2,8,0.03,2,1.1800671999999999
24516,8,6,2,9,0.03,2,1.0708288
24517,8,6,2,10,0.03,2,0.9800930909090908
24518,8,7,2,5,0.03,2,1.9941856
24519,8,7,2,6,0.03,2,1.7373291999999998
24520,8,7,2,7,0.03,2,1.5391816
24521,8,7,2,8,0.03,2,1.38164128
24522,8,7,2,9,0.03,2,1.2533668654545456
24523,8,7,2,10,0.03,2,1.1468863272727272
24524,8,8,2,6,0.03,2,1.9941856
24525,8,8,2,7,0.03,2,1.7658688
24526,8,8,2,8,0.03,2,1.58451904
24527,8,8,2,9,0.03,2,1.4369715781818182
24528,8,8,2,10,0.03,2,1.3145684363636363
24529,8,9,2,7,0.03,2,1.9941856
24530,8,9,2,8,0.03,2,1.78870048
24531,8,9,2,9,0.03,2,1.621642938181818
24532,8,9,2,10,0.03,2,1.4831394181818183
24533,8,10,2,8,0.03,2,1.9941856
24534,8,10,2,9,0.03,2,1.8073809454545455
24535,8,10,2,10,0.03,2,1.6525992727272727
24536,8,5,3,5,0.03,3,1.8607455714285714
24537,8,5,3,6,0.03,3,1.6501310476190476
24538,8,5,3,7,0.03,3,1.4820005333333333
24539,8,5,3,8,0.03,3,1.3447631515151515
24540,8,5,3,9,0.03,3,1.230661709090909
24541,8,5,3,10,0.03,3,1.1343217902097904
24542,8,6,3,5,0.03,3,2.239923142857143
24543,8,6,3,6,0.03,3,1.987138095238095
24544,8,6,3,7,0.03,3,1.7849338666666665
24545,8,6,3,8,0.03,3,1.6196975030303031
24546,8,6,3,9,0.03,3,1.4822303272727275
24547,8,6,3,10,0.03,3,1.3661217342657344
24548,8,7,3,5,0.03,3,2.6176186
24549,8,7,3,6,0.03,3,2.323855466666667
24550,8,7,3,7,0.03,3,2.088153306666667
24551,8,7,3,8,0.03,3,1.8951954812121212
24552,8,7,3,9,0.03,3,1.7344883272727274
24553,8,7,3,10,0.03,3,1.5986570965034965
24554,8,8,3,5,0.03,3,2.9922784
24555,8,8,3,6,0.03,3,2.659247466666667
24556,8,8,3,7,0.03,3,2.390933866666667
24557,8,8,3,8,0.03,3,2.170729823030303
24558,8,8,3,9,0.03,3,1.9870402618181817
24559,8,8,3,10,0.03,3,1.831623686713287
24560,8,9,3,6,0.03,3,2.9922784
24561,8,9,3,7,0.03,3,2.69255056
24562,8,9,3,8,0.03,3,2.4457732654545454
24563,8,9,3,9,0.03,3,2.239490683636364
24564,8,9,3,10,0.03,3,2.0647173146853146
24565,8,10,3,7,0.03,3,2.9922784
24566,8,10,3,8,0.03,3,2.7197985454545455
24567,8,10,3,9,0.03,3,2.4914441454545457
24568,8,10,3,10,0.03,3,2.2976337902097903
24569,8,5,4,5,0.03,4,2.209724825396825
24570,8,5,4,6,0.03,4,1.9854873142857143
24571,8,5,4,7,0.03,4,1.802037575757576
24572,8,5,4,8,0.03,4,1.6492794343434343
24573,8,5,4,9,0.03,4,1.5201662881118883
24574,8,5,4,10,0.03,4,1.4096392887112887
24575,8,6,4,5,0.03,4,2.656898285714286
24576,8,6,4,6,0.03,4,2.3885942095238093
24577,8,6,4,7,0.03,4,2.168717721212121
24578,8,6,4,8,0.03,4,1.9853776484848484
24579,8,6,4,9,0.03,4,1.8302553958041958
24580,8,6,4,10,0.03,4,1.697360063936064
24581,8,7,4,5,0.03,4,3.102288711111111
24582,8,7,4,6,0.03,4,2.790515413333334
24583,8,7,4,7,0.03,4,2.5347473745454545
24584,8,7,4,8,0.03,4,2.3212300767676766
24585,8,7,4,9,0.03,4,2.1403864615384616
24586,8,7,4,10,0.03,4,1.9853209286713287
24587,8,8,4,5,0.03,4,3.5463299555555556
24588,8,8,4,6,0.03,4,3.1910969600000003
24589,8,8,4,7,0.03,4,2.8997649260606058
24590,8,8,4,8,0.03,4,2.6564198917171717
24591,8,8,4,9,0.03,4,2.450149236363637
24592,8,8,4,10,0.03,4,2.273141936463537
24593,8,9,4,5,0.03,4,3.9903712000000002
24594,8,9,4,6,0.03,4,3.59073408
24595,8,9,4,7,0.03,4,3.263758254545454
24596,8,9,4,8,0.03,4,2.9907632581818175
24597,8,9,4,9,0.03,4,2.759294773706294
24598,8,9,4,10,0.03,4,2.5605583568431567
24599,8,10,4,6,0.03,4,3.9903712000000002
24600,8,10,4,7,0.03,4,3.627064727272727
24601,8,10,4,8,0.03,4,3.324309333333334
24602,8,10,4,9,0.03,4,3.0677354293706296
24603,8,10,4,10,0.03,4,2.8474206753246754
24604,8,5,5,5,0.03,5,2.487929142857143
24605,8,5,5,6,0.03,5,2.2590919480519482
24606,8,5,5,7,0.03,5,2.0682359595959596
24607,8,5,5,8,0.03,5,1.9067142191142192
24608,8,5,5,9,0.03,5,1.7683042437562435
24609,8,5,5,10,0.03,5,1.6484159254079254
24610,8,6,5,5,0.03,5,2.9896038095238096
24611,8,6,5,6,0.03,5,2.715963082251082
24612,8,6,5,7,0.03,5,2.4875275151515153
24613,8,6,5,8,0.03,5,2.294008335664336
24614,8,6,5,9,0.03,5,2.1280251428571426
24615,8,6,5,10,0.03,5,1.9841367832167833
24616,8,7,5,5,0.03,5,3.4898248000000005
24617,8,7,5,6,0.03,5,3.171502351515152
24618,8,7,5,7,0.03,5,2.905771111111111
24619,8,7,5,8,0.03,5,2.680563020979021
24620,8,7,5,9,0.03,5,2.4872856783216784
24621,8,7,5,10,0.03,5,2.319630761771562
24622,8,8,5,5,0.03,5,3.9893712000000003
24623,8,8,5,6,0.03,5,3.6260647272727273
24624,8,8,5,7,0.03,5,3.3230231434343436
24625,8,8,5,8,0.03,5,3.0662526620046617
24626,8,8,5,9,0.03,5,2.8458585814185815
24627,8,8,5,10,0.03,5,2.6546196997669
24628,8,9,5,5,0.03,5,4.488917600000001
24629,8,9,5,6,0.03,5,4.0801978181818175
24630,8,9,5,7,0.03,5,3.739598
24631,8,9,5,8,0.03,5,3.4512000223776225
24632,8,9,5,9,0.03,5,3.2037338621378626
24633,8,9,5,10,0.03,5,2.989008693706294
24634,8,10,5,5,0.03,5,4.9884640000000005
24635,8,10,5,6,0.03,5,4.53433090909091
24636,8,10,5,7,0.03,5,4.155886666666667
24637,8,10,5,8,0.03,5,3.835664615384616
24638,8,10,5,9,0.03,5,3.561047048951049
24639,8,10,5,10,0.03,5,3.3228382577422577
24640,8,5,6,5,0.03,6,2.7149630822510824
24641,8,5,6,6,0.03,6,2.486527515151515
24642,8,5,6,7,0.03,6,2.293008335664336
24643,8,5,6,8,0.03,6,2.1270251428571427
24644,8,5,6,9,0.03,6,1.9831367832167832
24645,8,5,6,10,0.03,6,1.8572414615384614
24646,8,6,6,5,0.03,6,3.261390296103896
24647,8,6,6,6,0.03,6,2.988176689177489
24648,8,6,6,7,0.03,6,2.7566463011655014
24649,8,6,6,8,0.03,6,2.5579443159507163
24650,8,6,6,9,0.03,6,2.385576646713287
24651,8,6,6,10,0.03,6,2.2346616979020983
24652,8,7,6,5,0.03,6,3.806717963636364
24653,8,7,6,6,0.03,6,3.488610157575758
24654,8,7,6,7,0.03,6,3.2191459822843824
24655,8,7,6,8,0.03,6,2.987896141724942
24656,8,7,6,9,0.03,6,2.787251956363636
24657,8,7,6,10,0.03,6,2.611519008391608
24658,8,8,6,5,0.03,6,4.351677672727273
24659,8,8,6,6,0.03,6,3.9883712000000004
24660,8,8,6,7,0.03,6,3.6808259431235433
24661,8,8,6,8,0.03,6,3.417008822644023
24662,8,8,6,9,0.03,6,3.1881487261538464
24663,8,8,6,10,0.03,6,2.987700341258742
24664,8,9,6,5,0.03,6,4.896637381818182
24665,8,9,6,6,0.03,6,4.4879176
24666,8,9,6,7,0.03,6,4.142077784615385
24667,8,9,6,8,0.03,6,3.8455587436563436
24668,8,9,6,9,0.03,6,3.588428791048951
24669,8,9,6,10,0.03,6,3.363271254545455
24670,8,10,6,5,0.03,6,5.441597090909092
24671,8,10,6,6,0.03,6,4.987464
24672,8,10,6,7,0.03,6,4.603197538461538
24673,8,10,6,8,0.03,6,4.273826285714286
24674,8,10,6,9,0.03,6,3.9883145910089914
24675,8,10,6,10,0.03,6,3.7383859660339662
24676,8,5,7,5,0.03,7,2.9037711111111113
24677,8,5,7,6,0.03,7,2.678563020979021
24678,8,5,7,7,0.03,7,2.4852856783216786
24679,8,5,7,8,0.03,7,2.317630761771562
24680,8,5,7,9,0.03,7,2.170852146153846
24681,8,5,7,10,0.03,7,2.0413065701357467
24682,8,6,7,5,0.03,7,3.487610157575758
24683,8,6,7,6,0.03,7,3.2181459822843825
24684,8,6,7,7,0.03,7,2.986896141724942
24685,8,6,7,8,0.03,7,2.7862519563636363
24686,8,6,7,9,0.03,7,2.6105190083916083
24687,8,6,7,10,0.03,7,2.455342468778281
24688,8,7,7,5,0.03,7,4.070628933333334
24689,8,7,7,6,0.03,7,3.7566957463869466
24690,8,7,7,7,0.03,7,3.487420864335664
24691,8,7,7,8,0.03,7,3.253842660450661
24692,8,7,7,9,0.03,7,3.0492717274125876
24693,8,7,7,10,0.03,7,2.8686088431098313
24694,8,8,7,5,0.03,7,4.653433066666667
24695,8,8,7,6,0.03,7,4.2947843692307694
24696,8,8,7,7,0.03,7,3.9873051561771558
24697,8,8,7,8,0.03,7,3.7207002005283605
24698,8,8,7,9,0.03,7,3.4872714304895105
24699,8,8,7,10,0.03,7,3.2811539231591937
24700,8,9,7,5,0.03,7,5.236237200000001
24701,8,9,7,6,0.03,7,4.832757415384616
24702,8,9,7,7,0.03,7,4.486917600000001
24703,8,9,7,8,0.03,7,4.187150133706294
24704,8,9,7,9,0.03,7,3.9247720462937066
24705,8,9,7,10,0.03,7,3.693154073220897
24706,8,10,7,5,0.03,7,5.819041333333333
24707,8,10,7,6,0.03,7,5.370730461538462
24708,8,10,7,7,0.03,7,4.986464000000001
24709,8,10,7,8,0.03,7,4.6534330666666675
24710,8,10,7,9,0.03,7,4.362006233566434
24711,8,10,7,10,0.03,7,4.10480965281777
24712,8,5,8,5,0.03,8,3.0632526620046616
24713,8,5,8,6,0.03,8,2.8428585814185814
24714,8,5,8,7,0.03,8,2.6516196997668997
24715,8,5,8,8,0.03,8,2.484125230769231
24716,8,5,8,9,0.03,8,2.3362320144796382
24717,8,5,8,10,0.03,8,2.204709594771242
24718,8,6,8,5,0.03,8,3.6788259431235435
24719,8,6,8,6,0.03,8,3.4150088226440225
24720,8,6,8,7,0.03,8,3.1861487261538466
24721,8,6,8,8,0.03,8,2.9857003412587413
24722,8,6,8,9,0.03,8,2.8086738316742084
24723,8,6,8,10,0.03,8,2.651193225942685
24724,8,7,8,5,0.03,8,4.293784369230769
24725,8,7,8,6,0.03,8,3.9863051561771563
24726,8,7,8,7,0.03,8,3.71970020052836
24727,8,7,8,8,0.03,8,3.4862714304895106
24728,8,7,8,9,0.03,8,3.2801539231591934
24729,8,7,8,10,0.03,8,3.0968005542483663
24730,8,8,8,5,0.03,8,4.908610707692308
24731,8,8,8,6,0.03,8,4.557281371428572
24732,8,8,8,7,0.03,8,4.252760723294483
24733,8,8,8,8,0.03,8,3.986230461911422
24734,8,8,8,9,0.03,8,3.7509556235952286
24735,8,8,8,10,0.03,8,3.5417104234014354
24736,8,9,8,5,0.03,8,5.5234370461538465
24737,8,9,8,6,0.03,8,5.128191542857143
24738,8,9,8,7,0.03,8,4.78564544
24739,8,9,8,8,0.03,8,4.4858977868531476
24740,8,9,8,9,0.03,8,4.2213680265898805
24741,8,9,8,10,0.03,8,3.986161825092554
24742,8,10,8,5,0.03,8,6.138263384615385
24743,8,10,8,6,0.03,8,5.699101714285714
24744,8,10,8,7,0.03,8,5.318494933333334
24745,8,10,8,8,0.03,8,4.985464000000001
24746,8,10,8,9,0.03,8,4.691601521678322
24747,8,10,8,10,0.03,8,4.430360691073632
24748,8,5,9,5,0.03,9,3.199733862137862
24749,8,5,9,6,0.03,9,2.985008693706294
24750,8,5,9,7,0.03,9,2.7969148846153846
24751,8,5,9,8,0.03,9,2.6307909502262445
24752,8,5,9,9,0.03,9,2.4830114823529414
24753,8,5,9,10,0.03,9,2.3507105882352946
24754,8,6,9,5,0.03,9,3.8425587436563435
24755,8,6,9,6,0.03,9,3.585428791048951
24756,8,6,9,7,0.03,9,3.360271254545455
24757,8,6,9,8,0.03,9,3.161439594570136
24758,8,6,9,9,0.03,9,2.984556713122172
24759,8,6,9,10,0.03,9,2.8261740086687306
24760,8,7,9,5,0.03,9,4.4849176
24761,8,7,9,6,0.03,9,4.185150133706294
24762,8,7,9,7,0.03,9,3.922772046293707
24763,8,7,9,8,0.03,9,3.691154073220897
24764,8,7,9,9,0.03,9,3.4851539981900452
